Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,Year,Track,Session,LapTimeSeconds
TSU,RB,56.0,0 days 00:01:18.502000,HARD,2.0,1,True,2024,Monaco,R,78.502
TSU,RB,57.0,0 days 00:01:18.499000,HARD,2.0,1,True,2024,Monaco,R,78.499
TSU,RB,58.0,0 days 00:01:18.737000,HARD,2.0,1,True,2024,Monaco,R,78.737
TSU,RB,59.0,0 days 00:01:18.035000,HARD,2.0,1,True,2024,Monaco,R,78.035
TSU,RB,60.0,0 days 00:01:19.659000,HARD,2.0,1,True,2024,Monaco,R,79.659
TSU,RB,61.0,0 days 00:01:20.298000,HARD,2.0,1,True,2024,Monaco,R,80.298
TSU,RB,62.0,0 days 00:01:19.375000,HARD,2.0,1,True,2024,Monaco,R,79.375
TSU,RB,63.0,0 days 00:01:23.218000,HARD,2.0,1,True,2024,Monaco,R,83.218
TSU,RB,64.0,0 days 00:01:17.631000,HARD,2.0,1,True,2024,Monaco,R,77.631
TSU,RB,65.0,0 days 00:01:17.019000,HARD,2.0,1,True,2024,Monaco,R,77.019
TSU,RB,66.0,0 days 00:01:18.197000,HARD,2.0,1,True,2024,Monaco,R,78.197
TSU,RB,67.0,0 days 00:01:18.148000,HARD,2.0,1,True,2024,Monaco,R,78.148
TSU,RB,68.0,0 days 00:01:18.209000,HARD,2.0,1,True,2024,Monaco,R,78.209
TSU,RB,69.0,0 days 00:01:20.032000,HARD,2.0,1,True,2024,Monaco,R,80.032
TSU,RB,70.0,0 days 00:01:19.347000,HARD,2.0,1,True,2024,Monaco,R,79.347
TSU,RB,71.0,0 days 00:01:18.258000,HARD,2.0,1,True,2024,Monaco,R,78.258
TSU,RB,72.0,0 days 00:01:17.079000,HARD,2.0,1,True,2024,Monaco,R,77.079
TSU,RB,73.0,0 days 00:01:15.955000,HARD,2.0,1,True,2024,Monaco,R,75.955
TSU,RB,74.0,0 days 00:01:15.462000,HARD,2.0,1,True,2024,Monaco,R,75.462
TSU,RB,75.0,0 days 00:01:14.992000,HARD,2.0,1,True,2024,Monaco,R,74.992
TSU,RB,76.0,0 days 00:01:15.205000,HARD,2.0,1,True,2024,Monaco,R,75.205
TSU,RB,77.0,0 days 00:01:14.720000,HARD,2.0,1,True,2024,Monaco,R,74.72
ALB,Williams,3.0,0 days 00:01:27.834000,HARD,2.0,1,True,2024,Monaco,R,87.834
ALB,Williams,4.0,0 days 00:01:23.286000,HARD,2.0,1,True,2024,Monaco,R,83.286
ALB,Williams,5.0,0 days 00:01:23.369000,HARD,2.0,1,True,2024,Monaco,R,83.369
ALB,Williams,6.0,0 days 00:01:23.416000,HARD,2.0,1,True,2024,Monaco,R,83.416
ALB,Williams,7.0,0 days 00:01:21.913000,HARD,2.0,1,True,2024,Monaco,R,81.913
ALB,Williams,8.0,0 days 00:01:21.536000,HARD,2.0,1,True,2024,Monaco,R,81.536
ALB,Williams,9.0,0 days 00:01:22.004000,HARD,2.0,1,True,2024,Monaco,R,82.004
ALB,Williams,10.0,0 days 00:01:21.562000,HARD,2.0,1,True,2024,Monaco,R,81.562
ALB,Williams,11.0,0 days 00:01:21.514000,HARD,2.0,1,True,2024,Monaco,R,81.514
ALB,Williams,12.0,0 days 00:01:20.821000,HARD,2.0,1,True,2024,Monaco,R,80.821
ALB,Williams,13.0,0 days 00:01:21.420000,HARD,2.0,1,True,2024,Monaco,R,81.42
ALB,Williams,14.0,0 days 00:01:20.591000,HARD,2.0,1,True,2024,Monaco,R,80.591
ALB,Williams,15.0,0 days 00:01:20.591000,HARD,2.0,1,True,2024,Monaco,R,80.591
ALB,Williams,16.0,0 days 00:01:20.793000,HARD,2.0,1,True,2024,Monaco,R,80.793
ALB,Williams,17.0,0 days 00:01:21.137000,HARD,2.0,1,True,2024,Monaco,R,81.137
ALB,Williams,18.0,0 days 00:01:20.042000,HARD,2.0,1,True,2024,Monaco,R,80.042
ALB,Williams,19.0,0 days 00:01:20.245000,HARD,2.0,1,True,2024,Monaco,R,80.245
ALB,Williams,20.0,0 days 00:01:20.360000,HARD,2.0,1,True,2024,Monaco,R,80.36
ALB,Williams,21.0,0 days 00:01:20.937000,HARD,2.0,1,True,2024,Monaco,R,80.937
ALB,Williams,22.0,0 days 00:01:20.542000,HARD,2.0,1,True,2024,Monaco,R,80.542
ALB,Williams,23.0,0 days 00:01:20.143000,HARD,2.0,1,True,2024,Monaco,R,80.143
ALB,Williams,24.0,0 days 00:01:20.517000,HARD,2.0,1,True,2024,Monaco,R,80.517
ALB,Williams,25.0,0 days 00:01:20.323000,HARD,2.0,1,True,2024,Monaco,R,80.323
ALB,Williams,26.0,0 days 00:01:20.463000,HARD,2.0,1,True,2024,Monaco,R,80.463
ALB,Williams,27.0,0 days 00:01:20.509000,HARD,2.0,1,True,2024,Monaco,R,80.509
ALB,Williams,28.0,0 days 00:01:19.510000,HARD,2.0,1,True,2024,Monaco,R,79.51
ALB,Williams,29.0,0 days 00:01:20.271000,HARD,2.0,1,True,2024,Monaco,R,80.271
ALB,Williams,30.0,0 days 00:01:21.439000,HARD,2.0,1,True,2024,Monaco,R,81.439
ALB,Williams,31.0,0 days 00:01:20.941000,HARD,2.0,1,True,2024,Monaco,R,80.941
ALB,Williams,32.0,0 days 00:01:20.148000,HARD,2.0,1,True,2024,Monaco,R,80.148
ALB,Williams,33.0,0 days 00:01:19.491000,HARD,2.0,1,True,2024,Monaco,R,79.491
ALB,Williams,34.0,0 days 00:01:19.134000,HARD,2.0,1,True,2024,Monaco,R,79.134
ALB,Williams,35.0,0 days 00:01:18.816000,HARD,2.0,1,True,2024,Monaco,R,78.816
ALB,Williams,36.0,0 days 00:01:21.628000,HARD,2.0,1,True,2024,Monaco,R,81.628
ALB,Williams,37.0,0 days 00:01:20.775000,HARD,2.0,1,True,2024,Monaco,R,80.775
ALB,Williams,38.0,0 days 00:01:20.314000,HARD,2.0,1,True,2024,Monaco,R,80.314
ALB,Williams,39.0,0 days 00:01:20.389000,HARD,2.0,1,True,2024,Monaco,R,80.389
ALB,Williams,40.0,0 days 00:01:19.812000,HARD,2.0,1,True,2024,Monaco,R,79.812
ALB,Williams,41.0,0 days 00:01:19.329000,HARD,2.0,1,True,2024,Monaco,R,79.329
ALB,Williams,42.0,0 days 00:01:20.084000,HARD,2.0,1,True,2024,Monaco,R,80.084
ALB,Williams,43.0,0 days 00:01:19.496000,HARD,2.0,1,True,2024,Monaco,R,79.496
ALB,Williams,44.0,0 days 00:01:19.683000,HARD,2.0,1,True,2024,Monaco,R,79.683
ALB,Williams,45.0,0 days 00:01:21.748000,HARD,2.0,1,True,2024,Monaco,R,81.748
ALB,Williams,46.0,0 days 00:01:20.594000,HARD,2.0,1,True,2024,Monaco,R,80.594
ALB,Williams,47.0,0 days 00:01:20.462000,HARD,2.0,1,True,2024,Monaco,R,80.462
ALB,Williams,48.0,0 days 00:01:19.321000,HARD,2.0,1,True,2024,Monaco,R,79.321
ALB,Williams,49.0,0 days 00:01:19.378000,HARD,2.0,1,True,2024,Monaco,R,79.378
ALB,Williams,50.0,0 days 00:01:19.268000,HARD,2.0,1,True,2024,Monaco,R,79.268
ALB,Williams,51.0,0 days 00:01:18.863000,HARD,2.0,1,True,2024,Monaco,R,78.863
ALB,Williams,52.0,0 days 00:01:21.554000,HARD,2.0,12,True,2024,Monaco,R,81.554
ALB,Williams,53.0,0 days 00:01:20.700000,HARD,2.0,1,True,2024,Monaco,R,80.7
ALB,Williams,54.0,0 days 00:01:23.647000,HARD,2.0,1,True,2024,Monaco,R,83.647
ALB,Williams,55.0,0 days 00:01:19.085000,HARD,2.0,1,True,2024,Monaco,R,79.085
ALB,Williams,56.0,0 days 00:01:18.796000,HARD,2.0,1,True,2024,Monaco,R,78.796
ALB,Williams,57.0,0 days 00:01:18.271000,HARD,2.0,1,True,2024,Monaco,R,78.271
ALB,Williams,58.0,0 days 00:01:18.690000,HARD,2.0,1,True,2024,Monaco,R,78.69
ALB,Williams,59.0,0 days 00:01:18.201000,HARD,2.0,1,True,2024,Monaco,R,78.201
ALB,Williams,60.0,0 days 00:01:19.533000,HARD,2.0,1,True,2024,Monaco,R,79.533
ALB,Williams,61.0,0 days 00:01:20.222000,HARD,2.0,1,True,2024,Monaco,R,80.222
ALB,Williams,62.0,0 days 00:01:19.506000,HARD,2.0,1,True,2024,Monaco,R,79.506
ALB,Williams,63.0,0 days 00:01:23.085000,HARD,2.0,1,True,2024,Monaco,R,83.085
ALB,Williams,64.0,0 days 00:01:17.911000,HARD,2.0,1,True,2024,Monaco,R,77.911
ALB,Williams,65.0,0 days 00:01:17.261000,HARD,2.0,1,True,2024,Monaco,R,77.261
ALB,Williams,66.0,0 days 00:01:18.003000,HARD,2.0,1,True,2024,Monaco,R,78.003
ALB,Williams,67.0,0 days 00:01:17.874000,HARD,2.0,1,True,2024,Monaco,R,77.874
ALB,Williams,68.0,0 days 00:01:18.385000,HARD,2.0,1,True,2024,Monaco,R,78.385
ALB,Williams,69.0,0 days 00:01:19.921000,HARD,2.0,1,True,2024,Monaco,R,79.921
ALB,Williams,70.0,0 days 00:01:19.370000,HARD,2.0,1,True,2024,Monaco,R,79.37
ALB,Williams,71.0,0 days 00:01:18.957000,HARD,2.0,1,True,2024,Monaco,R,78.957
ALB,Williams,72.0,0 days 00:01:18.165000,HARD,2.0,1,True,2024,Monaco,R,78.165
ALB,Williams,73.0,0 days 00:01:18.432000,HARD,2.0,1,True,2024,Monaco,R,78.432
ALB,Williams,74.0,0 days 00:01:18.014000,HARD,2.0,1,True,2024,Monaco,R,78.014
ALB,Williams,75.0,0 days 00:01:17.850000,HARD,2.0,1,True,2024,Monaco,R,77.85
ALB,Williams,76.0,0 days 00:01:17.279000,HARD,2.0,1,True,2024,Monaco,R,77.279
ALB,Williams,77.0,0 days 00:01:17.060000,HARD,2.0,1,True,2024,Monaco,R,77.06
GAS,Alpine,3.0,0 days 00:01:28.269000,MEDIUM,2.0,1,True,2024,Monaco,R,88.269
GAS,Alpine,4.0,0 days 00:01:23.269000,MEDIUM,2.0,1,True,2024,Monaco,R,83.269
GAS,Alpine,5.0,0 days 00:01:23.428000,MEDIUM,2.0,1,True,2024,Monaco,R,83.428
GAS,Alpine,6.0,0 days 00:01:23.106000,MEDIUM,2.0,1,True,2024,Monaco,R,83.106
GAS,Alpine,7.0,0 days 00:01:22.233000,MEDIUM,2.0,1,True,2024,Monaco,R,82.233
GAS,Alpine,8.0,0 days 00:01:21.600000,MEDIUM,2.0,1,True,2024,Monaco,R,81.6
GAS,Alpine,9.0,0 days 00:01:22.071000,MEDIUM,2.0,1,True,2024,Monaco,R,82.071
GAS,Alpine,10.0,0 days 00:01:21.394000,MEDIUM,2.0,1,True,2024,Monaco,R,81.394
GAS,Alpine,11.0,0 days 00:01:21.298000,MEDIUM,2.0,1,True,2024,Monaco,R,81.298
GAS,Alpine,12.0,0 days 00:01:21.289000,MEDIUM,2.0,1,True,2024,Monaco,R,81.289
GAS,Alpine,13.0,0 days 00:01:21.530000,MEDIUM,2.0,1,True,2024,Monaco,R,81.53
GAS,Alpine,14.0,0 days 00:01:19.920000,MEDIUM,2.0,1,True,2024,Monaco,R,79.92
GAS,Alpine,15.0,0 days 00:01:21.066000,MEDIUM,2.0,1,True,2024,Monaco,R,81.066
GAS,Alpine,16.0,0 days 00:01:21.054000,MEDIUM,2.0,1,True,2024,Monaco,R,81.054
GAS,Alpine,17.0,0 days 00:01:21.961000,MEDIUM,2.0,1,True,2024,Monaco,R,81.961
GAS,Alpine,18.0,0 days 00:01:20.797000,MEDIUM,2.0,1,True,2024,Monaco,R,80.797
GAS,Alpine,19.0,0 days 00:01:19.904000,MEDIUM,2.0,1,True,2024,Monaco,R,79.904
GAS,Alpine,20.0,0 days 00:01:20.255000,MEDIUM,2.0,1,True,2024,Monaco,R,80.255
GAS,Alpine,21.0,0 days 00:01:19.876000,MEDIUM,2.0,1,True,2024,Monaco,R,79.876
GAS,Alpine,22.0,0 days 00:01:20.554000,MEDIUM,2.0,1,True,2024,Monaco,R,80.554
GAS,Alpine,23.0,0 days 00:01:21.306000,MEDIUM,2.0,1,True,2024,Monaco,R,81.306
GAS,Alpine,24.0,0 days 00:01:20.949000,MEDIUM,2.0,1,True,2024,Monaco,R,80.949
GAS,Alpine,25.0,0 days 00:01:20.372000,MEDIUM,2.0,1,True,2024,Monaco,R,80.372
GAS,Alpine,26.0,0 days 00:01:20.593000,MEDIUM,2.0,1,True,2024,Monaco,R,80.593
GAS,Alpine,27.0,0 days 00:01:20.521000,MEDIUM,2.0,1,True,2024,Monaco,R,80.521
GAS,Alpine,28.0,0 days 00:01:20.229000,MEDIUM,2.0,1,True,2024,Monaco,R,80.229
GAS,Alpine,29.0,0 days 00:01:19.376000,MEDIUM,2.0,1,True,2024,Monaco,R,79.376
GAS,Alpine,30.0,0 days 00:01:21.764000,MEDIUM,2.0,1,True,2024,Monaco,R,81.764
GAS,Alpine,31.0,0 days 00:01:21.427000,MEDIUM,2.0,1,True,2024,Monaco,R,81.427
GAS,Alpine,32.0,0 days 00:01:21.121000,MEDIUM,2.0,1,True,2024,Monaco,R,81.121
GAS,Alpine,33.0,0 days 00:01:20.965000,MEDIUM,2.0,1,True,2024,Monaco,R,80.965
GAS,Alpine,34.0,0 days 00:01:20.751000,MEDIUM,2.0,1,True,2024,Monaco,R,80.751
GAS,Alpine,35.0,0 days 00:01:19.361000,MEDIUM,2.0,1,True,2024,Monaco,R,79.361
GAS,Alpine,36.0,0 days 00:01:19.576000,MEDIUM,2.0,1,True,2024,Monaco,R,79.576
GAS,Alpine,37.0,0 days 00:01:19.975000,MEDIUM,2.0,1,True,2024,Monaco,R,79.975
GAS,Alpine,38.0,0 days 00:01:19.428000,MEDIUM,2.0,1,True,2024,Monaco,R,79.428
GAS,Alpine,39.0,0 days 00:01:20.320000,MEDIUM,2.0,1,True,2024,Monaco,R,80.32
GAS,Alpine,40.0,0 days 00:01:20.384000,MEDIUM,2.0,1,True,2024,Monaco,R,80.384
GAS,Alpine,41.0,0 days 00:01:20.200000,MEDIUM,2.0,1,True,2024,Monaco,R,80.2
GAS,Alpine,42.0,0 days 00:01:19.977000,MEDIUM,2.0,1,True,2024,Monaco,R,79.977
GAS,Alpine,43.0,0 days 00:01:21.048000,MEDIUM,2.0,1,True,2024,Monaco,R,81.048
GAS,Alpine,44.0,0 days 00:01:20.621000,MEDIUM,2.0,1,True,2024,Monaco,R,80.621
GAS,Alpine,45.0,0 days 00:01:19.382000,MEDIUM,2.0,1,True,2024,Monaco,R,79.382
GAS,Alpine,46.0,0 days 00:01:19.970000,MEDIUM,2.0,1,True,2024,Monaco,R,79.97
GAS,Alpine,47.0,0 days 00:01:19.435000,MEDIUM,2.0,1,True,2024,Monaco,R,79.435
GAS,Alpine,48.0,0 days 00:01:19.865000,MEDIUM,2.0,1,True,2024,Monaco,R,79.865
GAS,Alpine,49.0,0 days 00:01:20.534000,MEDIUM,2.0,1,True,2024,Monaco,R,80.534
GAS,Alpine,50.0,0 days 00:01:21.023000,MEDIUM,2.0,1,True,2024,Monaco,R,81.023
GAS,Alpine,51.0,0 days 00:01:24.473000,MEDIUM,2.0,1,True,2024,Monaco,R,84.473
GAS,Alpine,52.0,0 days 00:01:19.743000,MEDIUM,2.0,12,True,2024,Monaco,R,79.743
GAS,Alpine,53.0,0 days 00:01:19.917000,MEDIUM,2.0,1,True,2024,Monaco,R,79.917
GAS,Alpine,54.0,0 days 00:01:19.091000,MEDIUM,2.0,1,True,2024,Monaco,R,79.091
GAS,Alpine,55.0,0 days 00:01:19.407000,MEDIUM,2.0,1,True,2024,Monaco,R,79.407
GAS,Alpine,56.0,0 days 00:01:19.704000,MEDIUM,2.0,1,True,2024,Monaco,R,79.704
GAS,Alpine,57.0,0 days 00:01:19.448000,MEDIUM,2.0,1,True,2024,Monaco,R,79.448
GAS,Alpine,58.0,0 days 00:01:19.097000,MEDIUM,2.0,1,True,2024,Monaco,R,79.097
GAS,Alpine,59.0,0 days 00:01:21.378000,MEDIUM,2.0,1,True,2024,Monaco,R,81.378
GAS,Alpine,60.0,0 days 00:01:20.237000,MEDIUM,2.0,1,True,2024,Monaco,R,80.237
GAS,Alpine,61.0,0 days 00:01:20.407000,MEDIUM,2.0,1,True,2024,Monaco,R,80.407
GAS,Alpine,62.0,0 days 00:01:18.469000,MEDIUM,2.0,1,True,2024,Monaco,R,78.469
GAS,Alpine,63.0,0 days 00:01:19.155000,MEDIUM,2.0,1,True,2024,Monaco,R,79.155
GAS,Alpine,64.0,0 days 00:01:18.868000,MEDIUM,2.0,1,True,2024,Monaco,R,78.868
GAS,Alpine,65.0,0 days 00:01:19.220000,MEDIUM,2.0,1,True,2024,Monaco,R,79.22
GAS,Alpine,66.0,0 days 00:01:18.726000,MEDIUM,2.0,1,True,2024,Monaco,R,78.726
GAS,Alpine,67.0,0 days 00:01:18.624000,MEDIUM,2.0,1,True,2024,Monaco,R,78.624
GAS,Alpine,68.0,0 days 00:01:18.545000,MEDIUM,2.0,1,True,2024,Monaco,R,78.545
GAS,Alpine,69.0,0 days 00:01:18.363000,MEDIUM,2.0,1,True,2024,Monaco,R,78.363
GAS,Alpine,70.0,0 days 00:01:17.799000,MEDIUM,2.0,1,True,2024,Monaco,R,77.799
GAS,Alpine,71.0,0 days 00:01:18.140000,MEDIUM,2.0,1,True,2024,Monaco,R,78.14
GAS,Alpine,72.0,0 days 00:01:18.382000,MEDIUM,2.0,1,True,2024,Monaco,R,78.382
GAS,Alpine,73.0,0 days 00:01:17.992000,MEDIUM,2.0,1,True,2024,Monaco,R,77.992
GAS,Alpine,74.0,0 days 00:01:16.689000,MEDIUM,2.0,1,True,2024,Monaco,R,76.689
GAS,Alpine,75.0,0 days 00:01:18.120000,MEDIUM,2.0,1,True,2024,Monaco,R,78.12
GAS,Alpine,76.0,0 days 00:01:17.516000,MEDIUM,2.0,1,True,2024,Monaco,R,77.516
GAS,Alpine,77.0,0 days 00:01:15.625000,MEDIUM,2.0,1,True,2024,Monaco,R,75.625
ALO,Aston Martin,3.0,0 days 00:01:29.188000,MEDIUM,2.0,1,True,2024,Monaco,R,89.188
ALO,Aston Martin,4.0,0 days 00:01:23.736000,MEDIUM,2.0,1,True,2024,Monaco,R,83.736
ALO,Aston Martin,5.0,0 days 00:01:23.575000,MEDIUM,2.0,1,True,2024,Monaco,R,83.575
ALO,Aston Martin,6.0,0 days 00:01:22.711000,MEDIUM,2.0,1,True,2024,Monaco,R,82.711
ALO,Aston Martin,7.0,0 days 00:01:22.866000,MEDIUM,2.0,1,True,2024,Monaco,R,82.866
ALO,Aston Martin,8.0,0 days 00:01:22.284000,MEDIUM,2.0,1,True,2024,Monaco,R,82.284
ALO,Aston Martin,9.0,0 days 00:01:21.650000,MEDIUM,2.0,1,True,2024,Monaco,R,81.65
ALO,Aston Martin,10.0,0 days 00:01:21.864000,MEDIUM,2.0,1,True,2024,Monaco,R,81.864
ALO,Aston Martin,11.0,0 days 00:01:21.418000,MEDIUM,2.0,1,True,2024,Monaco,R,81.418
ALO,Aston Martin,12.0,0 days 00:01:21.366000,MEDIUM,2.0,1,True,2024,Monaco,R,81.366
ALO,Aston Martin,13.0,0 days 00:01:21.428000,MEDIUM,2.0,1,True,2024,Monaco,R,81.428
ALO,Aston Martin,14.0,0 days 00:01:21.392000,MEDIUM,2.0,1,True,2024,Monaco,R,81.392
ALO,Aston Martin,15.0,0 days 00:01:21.061000,MEDIUM,2.0,1,True,2024,Monaco,R,81.061
ALO,Aston Martin,16.0,0 days 00:01:21.318000,MEDIUM,2.0,1,True,2024,Monaco,R,81.318
ALO,Aston Martin,17.0,0 days 00:01:20.799000,MEDIUM,2.0,1,True,2024,Monaco,R,80.799
ALO,Aston Martin,18.0,0 days 00:01:21.075000,MEDIUM,2.0,1,True,2024,Monaco,R,81.075
ALO,Aston Martin,19.0,0 days 00:01:20.605000,MEDIUM,2.0,1,True,2024,Monaco,R,80.605
ALO,Aston Martin,20.0,0 days 00:01:21.110000,MEDIUM,2.0,1,True,2024,Monaco,R,81.11
ALO,Aston Martin,21.0,0 days 00:01:20.317000,MEDIUM,2.0,1,True,2024,Monaco,R,80.317
ALO,Aston Martin,22.0,0 days 00:01:21.037000,MEDIUM,2.0,1,True,2024,Monaco,R,81.037
ALO,Aston Martin,23.0,0 days 00:01:20.246000,MEDIUM,2.0,1,True,2024,Monaco,R,80.246
ALO,Aston Martin,24.0,0 days 00:01:21.413000,MEDIUM,2.0,1,True,2024,Monaco,R,81.413
ALO,Aston Martin,25.0,0 days 00:01:21.091000,MEDIUM,2.0,1,True,2024,Monaco,R,81.091
ALO,Aston Martin,26.0,0 days 00:01:20.858000,MEDIUM,2.0,1,True,2024,Monaco,R,80.858
ALO,Aston Martin,27.0,0 days 00:01:21.303000,MEDIUM,2.0,1,True,2024,Monaco,R,81.303
ALO,Aston Martin,28.0,0 days 00:01:21.544000,MEDIUM,2.0,1,True,2024,Monaco,R,81.544
ALO,Aston Martin,29.0,0 days 00:01:21.205000,MEDIUM,2.0,1,True,2024,Monaco,R,81.205
ALO,Aston Martin,30.0,0 days 00:01:21.034000,MEDIUM,2.0,1,True,2024,Monaco,R,81.034
ALO,Aston Martin,31.0,0 days 00:01:20.642000,MEDIUM,2.0,1,True,2024,Monaco,R,80.642
ALO,Aston Martin,32.0,0 days 00:01:21.010000,MEDIUM,2.0,1,True,2024,Monaco,R,81.01
ALO,Aston Martin,33.0,0 days 00:01:20.350000,MEDIUM,2.0,1,True,2024,Monaco,R,80.35
ALO,Aston Martin,34.0,0 days 00:01:20.877000,MEDIUM,2.0,1,True,2024,Monaco,R,80.877
ALO,Aston Martin,35.0,0 days 00:01:20.432000,MEDIUM,2.0,1,True,2024,Monaco,R,80.432
ALO,Aston Martin,36.0,0 days 00:01:21.128000,MEDIUM,2.0,1,True,2024,Monaco,R,81.128
ALO,Aston Martin,37.0,0 days 00:01:21.512000,MEDIUM,2.0,1,True,2024,Monaco,R,81.512
ALO,Aston Martin,38.0,0 days 00:01:21.082000,MEDIUM,2.0,1,True,2024,Monaco,R,81.082
ALO,Aston Martin,39.0,0 days 00:01:21.265000,MEDIUM,2.0,1,True,2024,Monaco,R,81.265
ALO,Aston Martin,40.0,0 days 00:01:20.755000,MEDIUM,2.0,1,True,2024,Monaco,R,80.755
ALO,Aston Martin,41.0,0 days 00:01:23.446000,MEDIUM,2.0,1,True,2024,Monaco,R,83.446
ALO,Aston Martin,42.0,0 days 00:01:23.332000,MEDIUM,2.0,1,True,2024,Monaco,R,83.332
ALO,Aston Martin,43.0,0 days 00:01:20.286000,MEDIUM,2.0,1,True,2024,Monaco,R,80.286
ALO,Aston Martin,44.0,0 days 00:01:18.852000,MEDIUM,2.0,1,True,2024,Monaco,R,78.852
ALO,Aston Martin,45.0,0 days 00:01:19.956000,MEDIUM,2.0,1,True,2024,Monaco,R,79.956
ALO,Aston Martin,46.0,0 days 00:01:18.928000,MEDIUM,2.0,1,True,2024,Monaco,R,78.928
ALO,Aston Martin,47.0,0 days 00:01:19.109000,MEDIUM,2.0,1,True,2024,Monaco,R,79.109
ALO,Aston Martin,48.0,0 days 00:01:20.315000,MEDIUM,2.0,1,True,2024,Monaco,R,80.315
ALO,Aston Martin,49.0,0 days 00:01:19.837000,MEDIUM,2.0,1,True,2024,Monaco,R,79.837
ALO,Aston Martin,50.0,0 days 00:01:19.334000,MEDIUM,2.0,1,True,2024,Monaco,R,79.334
ALO,Aston Martin,51.0,0 days 00:01:20.636000,MEDIUM,2.0,1,True,2024,Monaco,R,80.636
ALO,Aston Martin,52.0,0 days 00:01:23.377000,MEDIUM,2.0,12,True,2024,Monaco,R,83.377
ALO,Aston Martin,53.0,0 days 00:01:19.992000,MEDIUM,2.0,1,True,2024,Monaco,R,79.992
ALO,Aston Martin,54.0,0 days 00:01:19.191000,MEDIUM,2.0,1,True,2024,Monaco,R,79.191
ALO,Aston Martin,55.0,0 days 00:01:19.411000,MEDIUM,2.0,1,True,2024,Monaco,R,79.411
ALO,Aston Martin,56.0,0 days 00:01:20.739000,MEDIUM,2.0,1,True,2024,Monaco,R,80.739
ALO,Aston Martin,57.0,0 days 00:01:20.600000,MEDIUM,2.0,1,True,2024,Monaco,R,80.6
ALO,Aston Martin,58.0,0 days 00:01:19.229000,MEDIUM,2.0,1,True,2024,Monaco,R,79.229
ALO,Aston Martin,59.0,0 days 00:01:19.219000,MEDIUM,2.0,1,True,2024,Monaco,R,79.219
ALO,Aston Martin,60.0,0 days 00:01:19.166000,MEDIUM,2.0,1,True,2024,Monaco,R,79.166
ALO,Aston Martin,61.0,0 days 00:01:18.752000,MEDIUM,2.0,1,True,2024,Monaco,R,78.752
ALO,Aston Martin,62.0,0 days 00:01:18.816000,MEDIUM,2.0,1,True,2024,Monaco,R,78.816
ALO,Aston Martin,63.0,0 days 00:01:18.556000,MEDIUM,2.0,1,True,2024,Monaco,R,78.556
ALO,Aston Martin,64.0,0 days 00:01:18.736000,MEDIUM,2.0,1,True,2024,Monaco,R,78.736
ALO,Aston Martin,65.0,0 days 00:01:18.633000,MEDIUM,2.0,1,True,2024,Monaco,R,78.633
ALO,Aston Martin,66.0,0 days 00:01:18.637000,MEDIUM,2.0,1,True,2024,Monaco,R,78.637
ALO,Aston Martin,67.0,0 days 00:01:18.126000,MEDIUM,2.0,1,True,2024,Monaco,R,78.126
ALO,Aston Martin,68.0,0 days 00:01:17.939000,MEDIUM,2.0,1,True,2024,Monaco,R,77.939
ALO,Aston Martin,69.0,0 days 00:01:18.713000,MEDIUM,2.0,1,True,2024,Monaco,R,78.713
ALO,Aston Martin,70.0,0 days 00:01:18.473000,MEDIUM,2.0,1,True,2024,Monaco,R,78.473
ALO,Aston Martin,71.0,0 days 00:01:18.133000,MEDIUM,2.0,1,True,2024,Monaco,R,78.133
ALO,Aston Martin,72.0,0 days 00:01:18.081000,MEDIUM,2.0,1,True,2024,Monaco,R,78.081
ALO,Aston Martin,73.0,0 days 00:01:18.504000,MEDIUM,2.0,1,True,2024,Monaco,R,78.504
ALO,Aston Martin,74.0,0 days 00:01:20.336000,MEDIUM,2.0,1,True,2024,Monaco,R,80.336
ALO,Aston Martin,75.0,0 days 00:01:18.663000,MEDIUM,2.0,1,True,2024,Monaco,R,78.663
ALO,Aston Martin,76.0,0 days 00:01:19.053000,MEDIUM,2.0,1,True,2024,Monaco,R,79.053
RIC,RB,3.0,0 days 00:01:29.656000,HARD,2.0,1,True,2024,Monaco,R,89.656
RIC,RB,4.0,0 days 00:01:23.524000,HARD,2.0,1,True,2024,Monaco,R,83.524
RIC,RB,5.0,0 days 00:01:23.744000,HARD,2.0,1,True,2024,Monaco,R,83.744
RIC,RB,6.0,0 days 00:01:22.748000,HARD,2.0,1,True,2024,Monaco,R,82.748
RIC,RB,7.0,0 days 00:01:22.747000,HARD,2.0,1,True,2024,Monaco,R,82.747
RIC,RB,8.0,0 days 00:01:22.433000,HARD,2.0,1,True,2024,Monaco,R,82.433
RIC,RB,9.0,0 days 00:01:21.528000,HARD,2.0,1,True,2024,Monaco,R,81.528
RIC,RB,10.0,0 days 00:01:21.976000,HARD,2.0,1,True,2024,Monaco,R,81.976
RIC,RB,11.0,0 days 00:01:21.530000,HARD,2.0,1,True,2024,Monaco,R,81.53
RIC,RB,12.0,0 days 00:01:21.277000,HARD,2.0,1,True,2024,Monaco,R,81.277
RIC,RB,13.0,0 days 00:01:21.416000,HARD,2.0,1,True,2024,Monaco,R,81.416
RIC,RB,14.0,0 days 00:01:21.391000,HARD,2.0,1,True,2024,Monaco,R,81.391
RIC,RB,15.0,0 days 00:01:21.177000,HARD,2.0,1,True,2024,Monaco,R,81.177
