Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,LapTimeSeconds,Year,Track,Session,AirTempC,TrackTempC,Rainfall,TyreAgeLaps,SessionProgress,LapTimeFormatted,FuelKg,EstimatedCarWeightKg,CompoundEffect,Intensity,TyreAgeEffect,EstimatedTyreTempC
HAM,Mercedes,2.0,0 days 00:01:31.420000,MEDIUM,1.0,1,True,91.42,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Early,1:31.420,107.88461538461539,905.8846153846154,5,0.18514680483592433,0.0,31.005438652144797
HAM,Mercedes,3.0,0 days 00:01:31.716000,MEDIUM,1.0,1,True,91.716,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Early,1:31.716,105.76923076923077,903.7692307692307,5,0.1479667137698239,0.6,31.382358105748196
HAM,Mercedes,4.0,0 days 00:01:31.988000,MEDIUM,1.0,1,True,91.988,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Early,1:31.988,103.65384615384616,901.6538461538462,5,0.11380122468205434,1.2,31.777365171221582
HAM,Mercedes,5.0,0 days 00:01:31.677000,MEDIUM,1.0,1,True,91.677,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Early,1:31.677,101.53846153846153,899.5384615384615,5,0.1528654419846127,1.7999999999999998,32.61175047503693
HAM,Mercedes,6.0,0 days 00:01:31.746000,MEDIUM,1.0,1,True,91.746,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Early,1:31.746,99.42307692307692,897.4230769230769,5,0.14419846129690808,2.4,33.1597485909107
HAM,Mercedes,7.0,0 days 00:01:31.675000,MEDIUM,1.0,1,True,91.675,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Early,1:31.675,97.3076923076923,895.3076923076923,5,0.1531166588161416,3.0,33.813257776026106
HAM,Mercedes,8.0,0 days 00:01:31.760000,MEDIUM,1.0,1,True,91.76,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Early,1:31.760,95.1923076923077,893.1923076923077,5,0.14243994347621283,3.5999999999999996,34.349197483986536
HAM,Mercedes,9.0,0 days 00:01:31.564000,MEDIUM,1.0,1,True,91.564,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Early,1:31.564,93.07692307692308,891.0769230769231,5,0.16705919296593014,4.2,35.096912980924834
HAM,Mercedes,10.0,0 days 00:01:31.515000,MEDIUM,1.0,1,True,91.515,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Early,1:31.515,90.96153846153845,888.9615384615385,5,0.17321400533835812,4.8,35.7338418551594
HAM,Mercedes,11.0,0 days 00:01:31.487000,MEDIUM,1.0,1,True,91.487,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Early,1:31.487,88.84615384615384,886.8461538461538,5,0.17673104097974685,5.3999999999999995,36.354944069007736
HAM,Mercedes,12.0,0 days 00:01:31.563000,MEDIUM,1.0,1,True,91.563,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Early,1:31.563,86.73076923076923,884.7307692307693,5,0.1671848013816928,6.0,36.89766663141941
HAM,Mercedes,13.0,0 days 00:01:31.881000,MEDIUM,1.0,1,True,91.881,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Early,1:31.881,84.61538461538461,882.6153846153846,5,0.12724132516878686,6.6,37.25800577414198
HAM,Mercedes,14.0,0 days 00:01:31.609000,MEDIUM,1.0,1,True,91.609,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Early,1:31.609,82.5,880.5,5,0.1614068142565564,7.199999999999999,38.062998708668594
HAM,Mercedes,15.0,0 days 00:01:31.563000,MEDIUM,1.0,1,True,91.563,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,13,Early,1:31.563,80.38461538461539,878.3846153846154,5,0.1671848013816928,7.8,38.69766663141941
HAM,Mercedes,16.0,0 days 00:01:31.931000,MEDIUM,1.0,1,True,91.931,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,14,Early,1:31.931,78.26923076923077,876.2692307692307,5,0.12096090438059441,8.4,39.02032324941282
HAM,Mercedes,17.0,0 days 00:01:33.721000,MEDIUM,1.0,1,True,93.721,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,15,Early,1:33.721,76.15384615384616,874.1538461538462,5,-0.10387815983670874,9.0,38.271288864109
HAM,Mercedes,18.0,0 days 00:01:35.071000,MEDIUM,1.0,1,True,95.071,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,16,Mid,1:35.071,74.03846153846155,872.0384615384615,5,-0.2734495211179137,9.6,37.853860696421776
HAM,Mercedes,19.0,0 days 00:01:43.711000,MEDIUM,1.0,1,True,103.711,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,17,Mid,1:43.711,71.92307692307692,869.9230769230769,5,-1.0,10.0,33.894557823129254
HAM,Mercedes,20.0,0 days 00:01:40.021000,MEDIUM,1.0,1,True,100.021,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,18,Mid,1:40.021,69.8076923076923,867.8076923076923,5,-0.8952111791490016,10.0,34.52329074823525
HAM,Mercedes,21.0,0 days 00:01:32.156000,MEDIUM,1.0,1,True,92.156,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,19,Mid,1:32.156,67.6923076923077,865.6923076923077,5,0.09269901083372573,10.0,40.450751888131606
HAM,Mercedes,22.0,0 days 00:01:31.095000,MEDIUM,1.0,1,True,91.095,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,20,Mid,1:31.095,65.57692307692307,863.5769230769231,5,0.2259695399591779,10.0,41.25037506288432
HAM,Mercedes,23.0,0 days 00:01:31.107000,MEDIUM,1.0,1,True,91.107,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,21,Mid,1:31.107,63.46153846153846,861.4615384615385,5,0.22446223897001158,10.0,41.24133125694932
HAM,Mercedes,24.0,0 days 00:01:31.635000,MEDIUM,1.0,1,True,91.635,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,22,Mid,1:31.635,61.34615384615385,859.3461538461538,5,0.15814099544669483,10.0,40.84340379580942
HAM,Mercedes,25.0,0 days 00:01:34.988000,MEDIUM,1.0,1,True,94.988,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,23,Mid,1:34.988,59.230769230769226,857.2307692307693,5,-0.26302402260951385,10.0,38.31641368747217
HAM,Mercedes,26.0,0 days 00:01:40.792000,MEDIUM,1.0,1,True,100.792,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,24,Mid,1:40.792,57.11538461538461,855.1153846153846,5,-0.9920552677029347,10.0,33.94222621691164
HAM,Mercedes,29.0,0 days 00:01:40.420000,INTERMEDIATE,2.0,1,True,100.42,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Mid,1:40.420,50.76923076923077,848.7692307692307,3,-0.9453289370387803,0.0,22.22258420089657
HAM,Mercedes,30.0,0 days 00:01:40.467000,INTERMEDIATE,2.0,1,True,100.467,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Mid,1:40.467,48.65384615384615,846.6538461538462,3,-0.9512325325796812,0.6,22.787162627651163
HAM,Mercedes,31.0,0 days 00:01:41.538000,INTERMEDIATE,2.0,1,True,101.538,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Mid,1:41.538,46.53846153846154,844.5384615384615,3,-1.0,1.2,23.09455782312925
HAM,Mercedes,32.0,0 days 00:01:42.475000,INTERMEDIATE,2.0,1,True,102.475,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Mid,1:42.475,44.42307692307692,842.4230769230769,3,-1.0,1.7999999999999998,23.69455782312925
HAM,Mercedes,33.0,0 days 00:01:42.435000,INTERMEDIATE,2.0,1,True,102.435,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Mid,1:42.435,42.30769230769231,840.3076923076923,3,-1.0,2.4,24.294557823129253
HAM,Mercedes,34.0,0 days 00:01:42.757000,INTERMEDIATE,2.0,1,True,102.757,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Mid,1:42.757,40.19230769230769,838.1923076923077,3,-1.0,3.0,24.894557823129254
HAM,Mercedes,35.0,0 days 00:01:42.271000,INTERMEDIATE,2.0,1,True,102.271,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Late,1:42.271,38.07692307692308,836.0769230769231,3,-1.0,3.5999999999999996,25.49455782312925
HAM,Mercedes,36.0,0 days 00:01:41.924000,INTERMEDIATE,2.0,1,True,101.924,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:41.924,35.96153846153847,833.9615384615385,3,-1.0,4.2,26.09455782312925
HAM,Mercedes,37.0,0 days 00:01:39.711000,INTERMEDIATE,2.0,1,True,99.711,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:39.711,33.84615384615384,831.8461538461538,3,-0.8562725702622059,4.8,27.556922401556015
HAM,Mercedes,40.0,0 days 00:01:30.318000,SOFT,3.0,1,True,90.318,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Late,1:30.318,27.5,825.5,8,0.3235672790076942,0.0,34.83596149717542
HAM,Mercedes,41.0,0 days 00:01:30.118000,SOFT,3.0,1,True,90.118,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Late,1:30.118,25.384615384615387,823.3846153846154,8,0.34868896216046574,0.6,35.58669159609205
HAM,Mercedes,42.0,0 days 00:01:29.617000,SOFT,3.0,1,True,89.617,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Late,1:29.617,23.269230769230774,821.2692307692307,8,0.4116187784581565,1.2,36.5642704938782
HAM,Mercedes,43.0,0 days 00:01:29.793000,SOFT,3.0,1,True,89.793,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Late,1:29.793,21.153846153846146,819.1538461538462,8,0.38951169728371754,1.7999999999999998,37.03162800683155
HAM,Mercedes,44.0,0 days 00:01:29.697000,SOFT,3.0,1,True,89.697,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Late,1:29.697,19.038461538461533,817.0384615384615,8,0.4015701051970482,2.4,37.703978454311546
HAM,Mercedes,45.0,0 days 00:01:29.438000,SOFT,3.0,1,True,89.438,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Late,1:29.438,16.92307692307692,814.9230769230769,8,0.43410268487988696,3.0,38.499173932408574
HAM,Mercedes,46.0,0 days 00:01:29.641000,SOFT,3.0,1,True,89.641,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Late,1:29.641,14.807692307692307,812.8076923076923,8,0.40860417647982383,3.5999999999999996,38.9461828820082
HAM,Mercedes,47.0,0 days 00:01:29.538000,SOFT,3.0,1,True,89.538,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:29.538,12.692307692307693,810.6923076923077,8,0.4215418433035021,4.2,39.62380888295027
HAM,Mercedes,48.0,0 days 00:01:29.579000,SOFT,3.0,1,True,89.579,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:29.579,10.57692307692308,808.5769230769231,8,0.41639189825718437,4.8,40.192909212672355
HAM,Mercedes,49.0,0 days 00:01:29.667000,SOFT,3.0,1,True,89.667,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Late,1:29.667,8.461538461538453,806.4615384615385,8,0.405338357669964,5.3999999999999995,40.72658796914904
HAM,Mercedes,50.0,0 days 00:01:29.682000,SOFT,3.0,1,True,89.682,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Late,1:29.682,6.34615384615384,804.3461538461538,8,0.4034542314335061,6.0,41.31528321173029
HAM,Mercedes,51.0,0 days 00:01:29.743000,SOFT,3.0,1,True,89.743,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Late,1:29.743,4.230769230769226,802.2307692307693,8,0.3957921180719118,6.6,41.86931053156073
HAM,Mercedes,52.0,0 days 00:01:30.146000,SOFT,3.0,1,True,90.146,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Late,1:30.146,2.115384615384613,800.1153846153846,8,0.3451719265190771,7.199999999999999,42.165589382243716
HUL,Haas F1 Team,2.0,0 days 00:01:32.844000,MEDIUM,1.0,1,True,92.844,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Early,1:32.844,107.88461538461539,905.8846153846154,5,0.006280420788194231,0.0,29.932240347858418
HUL,Haas F1 Team,3.0,0 days 00:01:32.605000,MEDIUM,1.0,1,True,92.605,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Early,1:32.605,105.76923076923077,903.7692307692307,5,0.03630083215575459,0.6,30.71236281606378
HUL,Haas F1 Team,4.0,0 days 00:01:32.563000,MEDIUM,1.0,1,True,92.563,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Early,1:32.563,103.65384615384616,901.6538461538462,5,0.04157638561783675,1.2,31.34401613683628
HUL,Haas F1 Team,5.0,0 days 00:01:32.768000,MEDIUM,1.0,1,True,92.768,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Early,1:32.768,101.53846153846153,899.5384615384615,5,0.015826660386246465,1.7999999999999998,31.789517785446733
HUL,Haas F1 Team,6.0,0 days 00:01:32.697000,MEDIUM,1.0,1,True,92.697,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Early,1:32.697,99.42307692307692,897.4230769230769,5,0.024744857905479988,2.4,32.44302697056213
HUL,Haas F1 Team,7.0,0 days 00:01:32.733000,MEDIUM,1.0,1,True,92.733,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Early,1:32.733,97.3076923076923,895.3076923076923,5,0.020222954937981,3.0,33.015895552757144
HUL,Haas F1 Team,8.0,0 days 00:01:32.802000,MEDIUM,1.0,1,True,92.802,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Early,1:32.802,95.1923076923077,893.1923076923077,5,0.011555974250274601,3.5999999999999996,33.563893668630904
HUL,Haas F1 Team,9.0,0 days 00:01:32.396000,MEDIUM,1.0,1,True,92.396,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Early,1:32.396,93.07692307692308,891.0769230769231,5,0.06255299105040091,4.2,34.46987576943166
HUL,Haas F1 Team,10.0,0 days 00:01:32.439000,MEDIUM,1.0,1,True,92.439,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Early,1:32.439,90.96153846153845,888.9615384615385,5,0.05715182917255608,4.8,35.03746879816459
HUL,Haas F1 Team,11.0,0 days 00:01:32.428000,MEDIUM,1.0,1,True,92.428,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Early,1:32.428,88.84615384615384,886.8461538461538,5,0.05853352174595796,5.3999999999999995,35.645758953605004
HUL,Haas F1 Team,12.0,0 days 00:01:32.401000,MEDIUM,1.0,1,True,92.401,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Early,1:32.401,86.73076923076923,884.7307692307693,5,0.0619249489715822,6.0,36.26610751695875
HUL,Haas F1 Team,13.0,0 days 00:01:32.468000,MEDIUM,1.0,1,True,92.468,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,11,Early,1:32.468,84.61538461538461,882.6153846153846,5,0.05350918511540293,6.6,36.815612933821676
HUL,Haas F1 Team,14.0,0 days 00:01:32.621000,MEDIUM,1.0,1,True,92.621,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,12,Early,1:32.621,82.5,880.5,5,0.034291097503534006,7.199999999999999,37.30030440815046
HUL,Haas F1 Team,15.0,0 days 00:01:32.672000,MEDIUM,1.0,1,True,92.672,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,13,Early,1:32.672,80.38461538461539,878.3846153846154,5,0.027885068299577105,7.8,37.86186823292672
HUL,Haas F1 Team,16.0,0 days 00:01:33.194000,MEDIUM,1.0,1,True,93.194,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,14,Early,1:33.194,78.26923076923077,876.2692307692307,5,-0.037682524729156466,8.4,38.068462674754315
HUL,Haas F1 Team,17.0,0 days 00:01:35.447000,MEDIUM,1.0,1,True,95.447,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,15,Early,1:35.447,76.15384615384616,874.1538461538462,5,-0.3206782854451242,9.0,36.97048811045851
HUL,Haas F1 Team,18.0,0 days 00:01:35.834000,MEDIUM,1.0,1,True,95.834,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,16,Mid,1:35.834,74.03846153846155,872.0384615384615,5,-0.36928874234573655,9.6,37.278825369054836
HUL,Haas F1 Team,19.0,0 days 00:01:45.752000,MEDIUM,1.0,1,True,105.752,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,17,Mid,1:45.752,71.92307692307692,869.9230769230769,5,-1.0,10.0,33.894557823129254
HUL,Haas F1 Team,20.0,0 days 00:01:37.529000,MEDIUM,1.0,1,True,97.529,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,18,Mid,1:37.529,69.8076923076923,867.8076923076923,5,-0.5821950070654718,10.0,36.40138778073642
HUL,Haas F1 Team,21.0,0 days 00:01:32.649000,MEDIUM,1.0,1,True,92.649,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,19,Mid,1:32.649,67.6923076923077,865.6923076923077,5,0.03077406186214531,10.0,40.07920219430213
HUL,Haas F1 Team,22.0,0 days 00:01:32.233000,MEDIUM,1.0,1,True,92.233,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,20,Mid,1:32.233,65.57692307692307,863.5769230769231,5,0.08302716281990903,10.0,40.39272080004871
HUL,Haas F1 Team,23.0,0 days 00:01:32.612000,MEDIUM,1.0,1,True,92.612,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,21,Mid,1:32.612,63.46153846153846,861.4615384615385,5,0.035421573245408754,10.0,40.10708726260171
HUL,Haas F1 Team,24.0,0 days 00:01:33.352000,MEDIUM,1.0,1,True,93.352,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,22,Mid,1:33.352,61.34615384615385,859.3461538461538,5,-0.05752865441984588,10.0,39.54938589661018
HUL,Haas F1 Team,25.0,0 days 00:01:35.918000,MEDIUM,1.0,1,True,95.918,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,23,Mid,1:35.918,59.230769230769226,857.2307692307693,5,-0.3798398492699009,10.0,37.61551872750985
HUL,Haas F1 Team,28.0,0 days 00:01:41.897000,INTERMEDIATE,2.0,1,True,101.897,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Mid,1:41.897,52.88461538461539,850.8846153846154,3,-1.0,0.0,21.89455782312925
HUL,Haas F1 Team,29.0,0 days 00:01:42.641000,INTERMEDIATE,2.0,1,True,102.641,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Mid,1:42.641,50.76923076923077,848.7692307692307,3,-1.0,0.6,22.494557823129252
HUL,Haas F1 Team,30.0,0 days 00:01:42.811000,INTERMEDIATE,2.0,1,True,102.811,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,2,Mid,1:42.811,48.65384615384615,846.6538461538462,3,-1.0,1.2,23.09455782312925
HUL,Haas F1 Team,31.0,0 days 00:01:43.274000,INTERMEDIATE,2.0,1,True,103.274,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,3,Mid,1:43.274,46.53846153846154,844.5384615384615,3,-1.0,1.7999999999999998,23.69455782312925
HUL,Haas F1 Team,32.0,0 days 00:01:44.134000,INTERMEDIATE,2.0,1,True,104.134,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,4,Mid,1:44.134,44.42307692307692,842.4230769230769,3,-1.0,2.4,24.294557823129253
HUL,Haas F1 Team,33.0,0 days 00:01:43.685000,INTERMEDIATE,2.0,1,True,103.685,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,5,Mid,1:43.685,42.30769230769231,840.3076923076923,3,-1.0,3.0,24.894557823129254
HUL,Haas F1 Team,34.0,0 days 00:01:44.263000,INTERMEDIATE,2.0,1,True,104.263,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,6,Mid,1:44.263,40.19230769230769,838.1923076923077,3,-1.0,3.5999999999999996,25.49455782312925
HUL,Haas F1 Team,35.0,0 days 00:01:44.042000,INTERMEDIATE,2.0,1,True,104.042,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,7,Late,1:44.042,38.07692307692308,836.0769230769231,3,-1.0,4.2,26.09455782312925
HUL,Haas F1 Team,36.0,0 days 00:01:43.044000,INTERMEDIATE,2.0,1,True,103.044,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,8,Late,1:43.044,35.96153846153847,833.9615384615385,3,-1.0,4.8,26.69455782312925
HUL,Haas F1 Team,37.0,0 days 00:01:40.657000,INTERMEDIATE,2.0,1,True,100.657,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,9,Late,1:40.657,33.84615384615384,831.8461538461538,3,-0.9750981315748135,5.3999999999999995,27.44396903368037
HUL,Haas F1 Team,38.0,0 days 00:01:38.854000,INTERMEDIATE,2.0,1,True,98.854,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,10,Late,1:38.854,31.730769230769226,829.7307692307693,3,-0.7486261579525814,6.0,29.402800875413767
HUL,Haas F1 Team,41.0,0 days 00:01:31.097000,SOFT,3.0,1,True,91.097,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,0,Late,1:31.097,25.384615384615387,823.3846153846154,8,0.22571832312765078,0.0,34.24886776189516
HUL,Haas F1 Team,42.0,0 days 00:01:30.701000,SOFT,3.0,1,True,90.701,2024,Silverstone,R,15.77074829931973,27.670068027210885,0.3469387755102041,1,Late,1:30.701,23.269230769230774,821.2692307692307,8,0.27545925577013786,0.6,35.147313357750086
